epoch,sac/log_pi,sac/policy_loss,sac/qf1_loss,sac/qf2_loss,sac/alpha_loss,sac/alpha,sac/average_qf1,sac/average_qf2,sac/average_target_q,sac/total_steps,sac/cql/cql_std_q1,sac/cql/cql_std_q2,sac/cql/cql_q1_rand,sac/cql/cql_q2_rand,sac/cql/cql_min_qf1_loss,sac/cql/cql_min_qf2_loss,sac/cql/cql_qf1_diff,sac/cql/cql_qf2_diff,sac/cql/cql_q1_current_actions,sac/cql/cql_q2_current_actions,sac/cql/cql_q1_next_actions,sac/cql/cql_q2_next_actions,sac/cql/alpha_prime_loss,sac/cql/alpha_prime,average_return,average_traj_length,average_normalizd_return,train_time,eval_time,epoch_time
591,2.7821848392486572,-252.7633514404297,3.0185530185699463,3.019012928009033,-0.24589258432388306,0.32338714599609375,253.78155517578125,253.27406311035156,254.09043884277344,592000,6.011946678161621,6.058719635009766,243.05032348632812,242.45518493652344,8.377381324768066,8.457937240600586,1.6754761934280396,1.6915874481201172,254.41270446777344,253.9272003173828,252.3566436767578,251.9844512939453,0.0,0.0,3196.9348,1000.0,0.9885191267762448,26.316055059432983,1.1920928955078125e-05,26.31606698036194
592,3.075917959213257,-258.36688232421875,5.307495594024658,6.797965049743652,0.08500313758850098,0.32638728618621826,259.14337158203125,259.2973327636719,259.1072998046875,593000,6.540183067321777,6.40274715423584,247.3926239013672,247.7373504638672,6.92249059677124,7.409996509552002,1.384498119354248,1.4819992780685425,259.72271728515625,259.9339599609375,257.71240234375,258.0141296386719,0.0,0.0,3196.9348,1000.0,0.9885191267762448,25.637275457382202,1.9311904907226562e-05,25.63729476928711
593,3.0054032802581787,-252.8585205078125,4.530320167541504,3.619898796081543,0.006083667278289795,0.32435324788093567,253.749755859375,253.74085998535156,254.74070739746094,594000,6.437801837921143,6.417868614196777,242.09788513183594,242.0342254638672,6.895197868347168,7.0764875411987305,1.3790395259857178,1.415297508239746,254.32705688476562,254.23936462402344,252.1499481201172,252.2664031982422,0.0,0.0,3196.9348,1000.0,0.9885191267762448,25.568817615509033,1.1682510375976562e-05,25.56882929801941
594,2.975484848022461,-251.1500701904297,3.3805015087127686,3.1358656883239746,-0.02781522274017334,0.32154974341392517,251.90036010742188,252.17478942871094,251.0929412841797,595000,6.151073932647705,6.152520656585693,240.8852996826172,241.1107940673828,7.346475124359131,7.654001712799072,1.4692950248718262,1.5308003425598145,252.4365234375,252.7096710205078,250.76513671875,251.03501892089844,0.0,0.0,3196.9348,1000.0,0.9885191267762448,22.105753898620605,1.2874603271484375e-05,22.105766773223877
595,3.1706395149230957,-248.60691833496094,2.851078510284424,2.914660930633545,0.19277793169021606,0.3231179714202881,249.66259765625,249.48736572265625,248.75537109375,596000,6.532337665557861,6.534083366394043,237.7261962890625,237.49900817871094,6.530026912689209,6.581171989440918,1.3060053586959839,1.3162343502044678,250.14170837402344,249.9080352783203,248.1687469482422,248.0431671142578,0.0,0.0,3196.9348,1000.0,0.9885191267762448,22.912015676498413,7.3909759521484375e-06,22.912023067474365
596,2.881901264190674,-253.4724578857422,2.5432465076446533,2.3368282318115234,-0.13330431282520294,0.32343631982803345,254.2673797607422,254.43992614746094,253.42691040039062,597000,6.199383735656738,6.211914539337158,243.007080078125,243.0330810546875,6.945852756500244,6.6427001953125,1.389170527458191,1.3285400867462158,254.73757934570312,254.80361938476562,252.77578735351562,252.88845825195312,0.0,0.0,3196.9348,1000.0,0.9885191267762448,28.3013699054718,2.2411346435546875e-05,28.301392316818237
597,2.8745718002319336,-242.2005615234375,2.678145408630371,2.28029203414917,-0.1417444497346878,0.323006272315979,243.10179138183594,242.9758758544922,243.01316833496094,598000,5.979455947875977,5.999194622039795,232.50320434570312,232.2677459716797,8.46537971496582,8.571797370910645,1.6930758953094482,1.7143595218658447,243.6505584716797,243.4819793701172,241.7214813232422,241.6559600830078,0.0,0.0,3196.9348,1000.0,0.9885191267762448,25.267884492874146,1.7642974853515625e-05,25.267902135849
598,3.0355474948883057,-242.81063842773438,2.6698241233825684,2.8667407035827637,0.0401657298207283,0.3230606019496918,243.53598022460938,244.1419219970703,244.26644897460938,599000,6.186842441558838,6.310569763183594,232.3434600830078,232.7151336669922,7.467106819152832,7.305822372436523,1.4934213161468506,1.4611644744873047,244.0203399658203,244.6178741455078,241.913330078125,242.49156188964844,0.0,0.0,3196.9348,1000.0,0.9885191267762448,25.33453369140625,7.62939453125e-06,25.33454132080078
599,3.061171531677246,-248.885986328125,2.723114013671875,2.5189433097839355,0.06934572756290436,0.32186323404312134,249.79449462890625,249.63417053222656,251.42755126953125,600000,6.378281116485596,6.470889091491699,238.20938110351562,237.7664794921875,6.939897060394287,6.795125961303711,1.3879793882369995,1.359025239944458,250.3112335205078,250.1488494873047,248.33335876464844,248.22740173339844,0.0,0.0,3220.6753,1000.0,0.9958137020480177,22.20631456375122,6.55216121673584,28.75847578048706
600,3.014751672744751,-258.03094482421875,2.9365234375,2.4900364875793457,0.016678310930728912,0.32283931970596313,258.888916015625,258.98297119140625,259.7779541015625,601000,6.2638349533081055,6.204797267913818,247.63072204589844,247.791259765625,7.1203460693359375,7.510437965393066,1.4240691661834717,1.5020875930786133,259.3770446777344,259.498779296875,257.479248046875,257.55224609375,0.0,0.0,3220.6753,1000.0,0.9958137020480177,21.578667879104614,9.5367431640625e-06,21.57867741584778
601,3.033327102661133,-258.87860107421875,3.3318214416503906,3.024949550628662,0.03753618150949478,0.3242320418357849,260.2375183105469,259.51239013671875,260.09576416015625,602000,6.351969242095947,6.3141865730285645,248.7605438232422,248.1374053955078,7.0180816650390625,7.618341445922852,1.4036163091659546,1.5236682891845703,260.6781311035156,260.07281494140625,258.7978515625,258.1900329589844,0.0,0.0,3220.6753,1000.0,0.9958137020480177,27.673222064971924,7.3909759521484375e-06,27.673229455947876
602,3.0554728507995605,-243.85272216796875,2.4865212440490723,3.0784573554992676,0.06282349675893784,0.3222234547138214,244.71762084960938,244.71380615234375,246.97946166992188,603000,6.211580276489258,6.199371337890625,233.53379821777344,233.4337921142578,6.6658453941345215,6.4138689041137695,1.3331691026687622,1.282773733139038,245.35205078125,245.26138305664062,243.1381378173828,243.19619750976562,0.0,0.0,3220.6753,1000.0,0.9958137020480177,25.686150074005127,1.8596649169921875e-05,25.686168670654297
603,2.639400005340576,-248.1337890625,1.9342501163482666,2.359212875366211,-0.4035913646221161,0.3265339732170105,249.2349090576172,248.94732666015625,249.3708953857422,604000,6.3579020500183105,6.32584285736084,237.76707458496094,237.5946807861328,7.3049092292785645,7.697549819946289,1.460981845855713,1.5395100116729736,249.6553497314453,249.43020629882812,247.8377685546875,247.6179962158203,0.0,0.0,3220.6753,1000.0,0.9958137020480177,26.22113299369812,8.106231689453125e-06,26.22114109992981
604,3.0279288291931152,-254.67449951171875,2.638836145401001,2.461122751235962,0.03127314895391464,0.32636579871177673,255.6134033203125,255.74322509765625,255.81265258789062,605000,6.767054080963135,6.660659313201904,243.16197204589844,243.4184112548828,6.077571868896484,6.339595317840576,1.2155144214630127,1.2679190635681152,255.9716339111328,256.14776611328125,253.94277954101562,254.0620574951172,0.0,0.0,3220.6753,1000.0,0.9958137020480177,22.14613962173462,1.2636184692382812e-05,22.14615225791931
605,3.1099956035614014,-253.64456176757812,2.5669126510620117,3.569944381713867,0.1235138475894928,0.3253352642059326,254.54928588867188,254.63052368164062,255.84486389160156,606000,6.5476837158203125,6.573314666748047,242.65232849121094,242.73277282714844,6.432743072509766,7.038018703460693,1.2865486145019531,1.4076037406921387,255.0238800048828,255.2037353515625,252.85166931152344,253.09829711914062,0.0,0.0,3220.6753,1000.0,0.9958137020480177,22.705920219421387,1.049041748046875e-05,22.705930709838867
606,3.0690863132476807,-252.0872802734375,3.640747547149658,3.368917226791382,0.07746417075395584,0.3258672058582306,252.8372802734375,253.22418212890625,252.4612274169922,607000,6.370728492736816,6.472446918487549,241.46861267089844,241.5105438232422,7.343596935272217,6.931661605834961,1.4687193632125854,1.3863322734832764,253.47227478027344,253.7744598388672,251.5171661376953,251.6924591064453,0.0,0.0,3220.6753,1000.0,0.9958137020480177,25.7385151386261,2.3126602172851562e-05,25.73853826522827
607,2.9131920337677,-253.04736328125,3.64620304107666,4.079596519470215,-0.09720556437969208,0.32635319232940674,254.3276824951172,253.65652465820312,256.72943115234375,608000,6.449737548828125,6.56755256652832,242.80577087402344,241.9265594482422,7.4814772605896,7.911153316497803,1.49629545211792,1.5822306871414185,254.84609985351562,254.28379821777344,252.73887634277344,252.224609375,0.0,0.0,3220.6753,1000.0,0.9958137020480177,24.95668339729309,1.4066696166992188e-05,24.956697463989258
608,2.968020439147949,-255.8761444091797,2.746891736984253,2.768375873565674,-0.03591889142990112,0.32524433732032776,256.63739013671875,256.6978759765625,256.0802307128906,609000,6.337827682495117,6.3117523193359375,245.3274383544922,245.34751892089844,7.961388111114502,7.8898515701293945,1.5922776460647583,1.577970266342163,257.2147521972656,257.262451171875,255.5406951904297,255.59170532226562,0.0,0.0,3220.6753,1000.0,0.9958137020480177,26.501917839050293,7.62939453125e-06,26.501925468444824
609,3.312190532684326,-245.03961181640625,2.986987352371216,2.587482452392578,0.3507528007030487,0.3251327574253082,246.2427978515625,245.96331787109375,245.0841522216797,610000,6.511694431304932,6.506191730499268,234.4340362548828,234.03564453125,6.3026227951049805,6.456884860992432,1.2605245113372803,1.2913769483566284,246.7517547607422,246.42808532714844,244.7714385986328,244.4327850341797,0.0,0.0,3220.3762,1000.0,0.9957217340785887,23.120871782302856,6.656932353973389,29.777804136276245
610,2.75919246673584,-244.49066162109375,3.3539628982543945,2.5681793689727783,-0.2714822292327881,0.323879599571228,245.98626708984375,245.1301727294922,244.28665161132812,611000,5.901558876037598,5.918000221252441,235.26133728027344,234.41738891601562,7.727221488952637,7.950834274291992,1.5454442501068115,1.5901668071746826,246.39529418945312,245.5600128173828,244.7388153076172,243.9207000732422,0.0,0.0,3220.3762,1000.0,0.9957217340785887,22.778236627578735,1.0967254638671875e-05,22.778247594833374
611,3.061591148376465,-252.22238159179688,3.281250476837158,2.689807415008545,0.06939658522605896,0.3240901529788971,253.34375,252.87327575683594,252.42579650878906,612000,6.352047920227051,6.407929420471191,241.8530731201172,241.2794952392578,6.954076290130615,7.627462387084961,1.390815258026123,1.5254924297332764,253.8748016357422,253.5236358642578,251.6552276611328,251.356201171875,0.0,0.0,3220.3762,1000.0,0.9957217340785887,24.75264859199524,1.9788742065429688e-05,24.752668380737305
612,2.8985462188720703,-246.69308471679688,3.175676107406616,2.9806528091430664,-0.11464214324951172,0.3230346739292145,247.57510375976562,247.55465698242188,249.4581298828125,613000,6.377936363220215,6.384293556213379,236.11669921875,236.0496063232422,7.4190874099731445,7.948437690734863,1.483817458152771,1.5896875858306885,248.0957794189453,248.11856079101562,245.9539794921875,246.08071899414062,0.0,0.0,3220.3762,1000.0,0.9957217340785887,24.956213235855103,1.2159347534179688e-05,24.956225395202637
613,3.101860523223877,-254.09149169921875,3.926250457763672,4.0549163818359375,0.11494414508342743,0.3235352635383606,254.9312744140625,254.95323181152344,254.83822631835938,614000,6.317591667175293,6.2971601486206055,243.56005859375,243.6206512451172,7.67775297164917,7.991995811462402,1.535550594329834,1.5983991622924805,255.4774169921875,255.56504821777344,253.23660278320312,253.30130004882812,0.0,0.0,3220.3762,1000.0,0.9957217340785887,26.095703125,6.9141387939453125e-06,26.095710039138794
614,3.2421023845672607,-258.4117431640625,4.022241592407227,4.014192581176758,0.27290788292884827,0.3239256739616394,259.2811279296875,259.60693359375,259.76593017578125,615000,6.698351860046387,6.611876487731934,247.11474609375,247.5045166015625,5.829136371612549,6.205775737762451,1.1658272743225098,1.2411551475524902,259.7724304199219,260.0854187011719,257.6777038574219,258.10626220703125,0.0,0.0,3220.3762,1000.0,0.9957217340785887,24.20496964454651,7.3909759521484375e-06,24.20497703552246
615,2.8490214347839355,-242.74545288085938,3.6041617393493652,2.899569511413574,-0.17054323852062225,0.32316675782203674,243.70159912109375,243.80186462402344,243.28553771972656,616000,6.14199161529541,6.324078559875488,232.54576110839844,232.3236083984375,7.396091461181641,7.657687187194824,1.4792182445526123,1.531537413597107,244.209716796875,244.3408660888672,242.2066192626953,242.35525512695312,0.0,0.0,3220.3762,1000.0,0.9957217340785887,21.621582746505737,1.0728836059570312e-05,21.621593475341797
616,3.2801270484924316,-247.33326721191406,3.3630404472351074,3.47752046585083,0.3154876232147217,0.32425329089164734,248.3070068359375,248.1331329345703,248.9882354736328,617000,6.481474876403809,6.413629055023193,236.66978454589844,236.47817993164062,7.202319145202637,6.9028520584106445,1.4404637813568115,1.380570411682129,248.93862915039062,248.6848602294922,246.77012634277344,246.57518005371094,0.0,0.0,3220.3762,1000.0,0.9957217340785887,21.595014572143555,6.198883056640625e-06,21.59502077102661
617,2.948066473007202,-250.7787628173828,3.4024088382720947,3.405045986175537,-0.058533407747745514,0.32397693395614624,251.7153778076172,251.58316040039062,251.75326538085938,618000,6.36778450012207,6.286576271057129,240.23985290527344,240.2044677734375,7.210620880126953,7.669575214385986,1.4421241283416748,1.5339150428771973,252.2126007080078,252.14585876464844,250.05810546875,250.0413055419922,0.0,0.0,3220.3762,1000.0,0.9957217340785887,27.63916850090027,9.298324584960938e-06,27.639177799224854
618,3.257962703704834,-250.96109008789062,2.115929365158081,2.6663060188293457,0.290425181388855,0.3243791460990906,251.83294677734375,252.11734008789062,250.97796630859375,619000,6.578579902648926,6.7232160568237305,239.83604431152344,239.7732696533203,6.5027360916137695,6.713253021240234,1.3005472421646118,1.3426506519317627,252.3142547607422,252.5609893798828,250.3923797607422,250.72817993164062,0.0,0.0,3220.3762,1000.0,0.9957217340785887,25.325381755828857,1.4066696166992188e-05,25.325395822525024
619,3.1635239124298096,-250.98634338378906,3.7398624420166016,3.042693614959717,0.18382854759693146,0.32492202520370483,252.005615234375,251.78424072265625,254.95042419433594,620000,6.123438835144043,6.145481586456299,240.9968719482422,240.7028350830078,7.241313457489014,7.215325832366943,1.4482626914978027,1.4430651664733887,252.52978515625,252.292236328125,250.2360382080078,250.0403289794922,0.0,0.0,3235.2148,1000.0,1.0002810199078906,25.957897424697876,6.570861339569092,32.52875876426697
620,2.8766300678253174,-253.292236328125,3.388678550720215,3.247819662094116,-0.1385170817375183,0.3253745138645172,254.1284637451172,254.0931396484375,254.46934509277344,621000,6.35814905166626,6.247832298278809,242.8144073486328,243.0088653564453,8.17573356628418,8.76456356048584,1.6351466178894043,1.7529127597808838,254.70555114746094,254.72793579101562,252.55471801757812,252.6070556640625,0.0,0.0,3235.2148,1000.0,1.0002810199078906,22.402932167053223,1.1920928955078125e-05,22.402944087982178
621,2.9937210083007812,-257.6676025390625,3.8077054023742676,2.9308338165283203,-0.007018985226750374,0.3269851505756378,258.42706298828125,258.76007080078125,259.9705810546875,622000,6.682549953460693,6.817435264587402,246.35012817382812,246.39382934570312,6.9667840003967285,7.144166946411133,1.3933568000793457,1.4288333654403687,259.03863525390625,259.3070983886719,256.723876953125,257.023681640625,0.0,0.0,3235.2148,1000.0,1.0002810199078906,22.546985626220703,1.049041748046875e-05,22.546996116638184
622,3.0432300567626953,-253.34381103515625,3.129072666168213,2.61777925491333,0.048190608620643616,0.327998548746109,254.33251953125,254.2100067138672,254.14761352539062,623000,6.441972255706787,6.449286937713623,242.6078643798828,242.50096130371094,6.481801986694336,6.9593915939331055,1.2963603734970093,1.391878366470337,254.80235290527344,254.73960876464844,252.8159637451172,252.78282165527344,0.0,0.0,3235.2148,1000.0,1.0002810199078906,27.5212345123291,8.106231689453125e-06,27.52124261856079
623,2.8576810359954834,-245.19883728027344,2.7197017669677734,2.632314443588257,-0.15904338657855988,0.3270920217037201,246.17327880859375,245.79214477539062,245.24847412109375,624000,6.16574764251709,6.12314510345459,235.125,234.814453125,7.742934226989746,7.9957427978515625,1.5485868453979492,1.5991485118865967,246.7224578857422,246.36607360839844,244.68772888183594,244.52098083496094,0.0,0.0,3235.2148,1000.0,1.0002810199078906,25.226157188415527,1.3828277587890625e-05,25.226171016693115
624,3.1369142532348633,-250.5433807373047,2.611921787261963,2.5784802436828613,0.15345343947410583,0.3260188400745392,251.23728942871094,251.64852905273438,253.84092712402344,625000,6.68117618560791,6.7242817878723145,239.1475067138672,239.45986938476562,6.797156810760498,6.988068580627441,1.3594313859939575,1.397613763809204,251.8692626953125,252.2686309814453,249.6947021484375,250.1255645751953,0.0,0.0,3235.2148,1000.0,1.0002810199078906,26.25887131690979,6.198883056640625e-06,26.258877515792847
625,3.150017023086548,-248.72120666503906,3.0844340324401855,3.3386499881744385,0.1676606833934784,0.3270605802536011,249.59388732910156,249.6022491455078,248.60838317871094,626000,6.424952983856201,6.440032482147217,237.96340942382812,237.94619750976562,7.327012062072754,7.835916519165039,1.465402364730835,1.567183256149292,250.1342315673828,250.1836395263672,247.994140625,248.11184692382812,0.0,0.0,3235.2148,1000.0,1.0002810199078906,21.73512363433838,1.6927719116210938e-05,21.735140562057495
626,3.1616806983947754,-253.0242919921875,2.784989833831787,3.0742897987365723,0.18207190930843353,0.32428839802742004,253.9386444091797,254.01092529296875,253.45074462890625,627000,6.728339195251465,6.652464866638184,241.78257751464844,241.8761444091797,6.621265411376953,6.4645490646362305,1.3242530822753906,1.292909860610962,254.5170135498047,254.56529235839844,252.5734405517578,252.5893096923828,0.0,0.0,3235.2148,1000.0,1.0002810199078906,21.605435371398926,6.9141387939453125e-06,21.60544228553772
627,2.777613878250122,-253.2037353515625,3.2930054664611816,3.4145421981811523,-0.2500043511390686,0.32491520047187805,254.09678649902344,254.01785278320312,253.8627166748047,628000,6.154809474945068,6.1673665046691895,243.10240173339844,243.07957458496094,8.595704078674316,9.283235549926758,1.7191407680511475,1.8566471338272095,254.6003875732422,254.6527099609375,252.8854522705078,252.903076171875,0.0,0.0,3235.2148,1000.0,1.0002810199078906,23.28571605682373,7.152557373046875e-06,23.285723209381104
628,2.9844963550567627,-258.07940673828125,3.9580745697021484,4.090506553649902,-0.017453666776418686,0.32439643144607544,259.24444580078125,258.8799743652344,258.7016296386719,629000,6.564610481262207,6.681033611297607,247.33335876464844,246.7085418701172,6.528667449951172,6.471634864807129,1.3057334423065186,1.2943270206451416,259.7177734375,259.37548828125,258.1343688964844,257.7080993652344,0.0,0.0,3235.2148,1000.0,1.0002810199078906,26.177473545074463,1.5020370483398438e-05,26.177488565444946
629,3.155860424041748,-245.01560974121094,2.472487449645996,2.73207950592041,0.17495408654212952,0.3254634141921997,246.1229248046875,245.97796630859375,246.8979949951172,630000,6.526381492614746,6.714744567871094,234.1808624267578,233.5669403076172,6.407761573791504,6.107335090637207,1.2815523147583008,1.2214670181274414,246.60107421875,246.36904907226562,244.855224609375,244.5642547607422,0.0,0.0,3209.6262,1000.0,0.9924187487152019,25.10033345222473,9.0725736618042,34.17290711402893
630,2.8036680221557617,-242.9856414794922,2.95205020904541,3.1810405254364014,-0.21887122094631195,0.3279801905155182,243.86627197265625,243.7151641845703,243.00979614257812,631000,6.615448951721191,6.621912002563477,232.03684997558594,231.7730255126953,7.610444068908691,7.95513391494751,1.5220887660980225,1.591026782989502,244.398193359375,244.25340270996094,242.7418975830078,242.68467712402344,0.0,0.0,3209.6262,1000.0,0.9924187487152019,22.8482768535614,1.2636184692382812e-05,22.848289489746094
631,3.0102453231811523,-258.79998779296875,3.1756644248962402,2.729022264480591,0.011449538171291351,0.3270838260650635,259.71502685546875,259.68817138671875,259.043701171875,632000,6.602748394012451,6.69511604309082,247.6767120361328,247.3955078125,7.335723876953125,7.239564895629883,1.4671447277069092,1.4479129314422607,260.2388610839844,260.1907043457031,258.3604431152344,258.1889953613281,0.0,0.0,3209.6262,1000.0,0.9924187487152019,22.087591648101807,1.1920928955078125e-05,22.08760356903076
632,3.059141159057617,-249.54136657714844,3.1897826194763184,3.5434725284576416,0.0664600282907486,0.3250577449798584,250.5190887451172,250.35952758789062,251.19931030273438,633000,6.727717876434326,6.841233253479004,238.4150848388672,237.9886016845703,6.770406723022461,6.832021713256836,1.354081392288208,1.3664042949676514,251.10293579101562,250.94773864746094,249.0139923095703,248.8952178955078,0.0,0.0,3209.6262,1000.0,0.9924187487152019,23.120056629180908,1.239776611328125e-05,23.12006902694702
633,2.6460301876068115,-257.59136962890625,2.844921588897705,3.1733953952789307,-0.39831045269966125,0.32456591725349426,258.3096923828125,258.6700134277344,258.299560546875,634000,6.1112775802612305,6.182239532470703,247.46946716308594,247.62742614746094,8.31299877166748,8.059341430664062,1.6625996828079224,1.6118683815002441,258.86663818359375,259.2076721191406,257.07421875,257.3399353027344,0.0,0.0,3209.6262,1000.0,0.9924187487152019,25.930460929870605,1.1682510375976562e-05,25.93047261238098
634,2.7487339973449707,-246.33175659179688,3.3350260257720947,4.138394355773926,-0.28080496191978455,0.32707661390304565,247.41937255859375,246.83645629882812,248.07418823242188,635000,6.11881685256958,6.090707302093506,236.6123046875,235.9467010498047,9.087332725524902,8.761381149291992,1.8174664974212646,1.7522761821746826,248.0632781982422,247.4781036376953,245.8889923095703,245.34292602539062,0.0,0.0,3209.6262,1000.0,0.9924187487152019,25.640820264816284,1.5974044799804688e-05,25.640836238861084
635,2.9072601795196533,-244.00833129882812,3.7387783527374268,4.200663089752197,-0.1034645289182663,0.32770398259162903,244.92056274414062,244.80438232421875,245.88165283203125,636000,6.226343154907227,6.161032676696777,233.7730712890625,233.7218475341797,7.620367050170898,7.855575084686279,1.5240733623504639,1.5711150169372559,245.4002685546875,245.3083953857422,243.43374633789062,243.4723663330078,0.0,0.0,3209.6262,1000.0,0.9924187487152019,25.30205011367798,1.1920928955078125e-05,25.302062034606934
636,3.0524091720581055,-251.4641571044922,2.9847147464752197,3.1755619049072266,0.05872831493616104,0.3260934054851532,252.5992431640625,252.17259216308594,252.76609802246094,637000,6.490692138671875,6.620022296905518,240.841552734375,240.08677673339844,7.077207565307617,7.137016773223877,1.4154415130615234,1.4274033308029175,253.1369171142578,252.69261169433594,251.2620391845703,250.91551208496094,0.0,0.0,3209.6262,1000.0,0.9924187487152019,22.286881923675537,6.4373016357421875e-06,22.286888360977173
637,2.900784969329834,-250.30368041992188,3.604323387145996,4.944719314575195,-0.1110929548740387,0.32637205719947815,251.2703857421875,251.24508666992188,253.0377197265625,638000,6.140966415405273,6.010148048400879,240.22427368164062,240.3667755126953,7.600001335144043,7.881146430969238,1.5200002193450928,1.5762293338775635,251.70542907714844,251.7002716064453,249.57958984375,249.7539520263672,0.0,0.0,3209.6262,1000.0,0.9924187487152019,23.29276132583618,1.6450881958007812e-05,23.29277777671814
638,2.886186122894287,-236.67916870117188,3.0595860481262207,2.704953908920288,-0.12745946645736694,0.3263152837753296,237.40057373046875,237.59237670898438,237.8162841796875,639000,6.084697723388672,5.99404764175415,226.5073699951172,226.7974090576172,8.145631790161133,8.078570365905762,1.6291263103485107,1.6157140731811523,237.91795349121094,238.07266235351562,235.921875,236.0939178466797,0.0,0.0,3209.6262,1000.0,0.9924187487152019,28.03852891921997,9.5367431640625e-06,28.038538455963135
639,3.0533697605133057,-247.04556274414062,2.518371105194092,2.8484740257263184,0.05961145460605621,0.32727575302124023,247.98208618164062,247.93490600585938,247.47952270507812,640000,6.533041954040527,6.491546630859375,236.0888671875,236.0307159423828,6.792947769165039,7.136080265045166,1.35858952999115,1.4272160530090332,248.4501953125,248.42002868652344,246.52415466308594,246.4113311767578,0.0,0.0,3172.7065,1000.0,0.981074852255049,25.5594162940979,8.437281370162964,33.996697664260864
640,2.926006317138672,-248.79574584960938,2.7036638259887695,3.170501947402954,-0.0825762152671814,0.3275910019874573,249.78970336914062,249.60638427734375,250.79156494140625,641000,6.470337390899658,6.549277305603027,238.1850128173828,237.7791290283203,8.02511215209961,7.748377799987793,1.6050224304199219,1.5496755838394165,250.313232421875,250.1218719482422,248.0457000732422,247.7450714111328,0.0,0.0,3172.7065,1000.0,0.981074852255049,24.30324149131775,1.1444091796875e-05,24.303252935409546
641,3.06199312210083,-259.0408020019531,3.2039997577667236,3.0238232612609863,0.06906896829605103,0.3281964063644409,259.9169006347656,259.9438781738281,260.9156494140625,642000,6.335363388061523,6.437126636505127,248.47850036621094,248.191650390625,7.060856819152832,7.0098185539245605,1.4121713638305664,1.401963710784912,260.41107177734375,260.4255065917969,258.4067077636719,258.4709777832031,0.0,0.0,3172.7065,1000.0,0.981074852255049,21.75060224533081,1.52587890625e-05,21.750617504119873
642,2.89034104347229,-253.1111297607422,2.971726894378662,2.972548484802246,-0.12216956168413162,0.3282148838043213,254.1075897216797,254.14642333984375,253.67105102539062,643000,6.3784894943237305,6.394468784332275,242.4465789794922,242.3800811767578,6.599473476409912,6.7527031898498535,1.3198946714401245,1.3505406379699707,254.52590942382812,254.56944274902344,252.6090545654297,252.65061950683594,0.0,0.0,3172.7065,1000.0,0.981074852255049,21.949349403381348,6.9141387939453125e-06,21.94935631752014
643,2.8694345951080322,-250.3760528564453,3.1423096656799316,3.384176254272461,-0.14552487432956696,0.32805484533309937,251.29440307617188,251.20559692382812,251.65582275390625,644000,6.296900272369385,6.2401838302612305,240.0315399169922,239.9696502685547,8.14122200012207,8.16779613494873,1.628244400024414,1.633559226989746,251.8388671875,251.78173828125,249.814208984375,249.82872009277344,0.0,0.0,3172.7065,1000.0,0.981074852255049,25.842955827713013,3.337860107421875e-05,25.842989206314087
644,2.9864020347595215,-242.31654357910156,3.0978620052337646,3.1248416900634766,-0.015211120247840881,0.32672035694122314,243.59373474121094,243.08204650878906,242.61453247070312,645000,6.159734725952148,6.126694202423096,232.49465942382812,231.94786071777344,7.498260498046875,7.5522990226745605,1.4996521472930908,1.5104597806930542,244.0724334716797,243.5244140625,242.02212524414062,241.55859375,0.0,0.0,3172.7065,1000.0,0.981074852255049,25.725343942642212,2.7894973754882812e-05,25.725371837615967
645,3.025188446044922,-242.37246704101562,4.064311981201172,4.262703895568848,0.02806331217288971,0.3282012343406677,243.280029296875,243.31565856933594,243.67306518554688,646000,6.43528938293457,6.3153076171875,231.53750610351562,231.7517852783203,6.988224029541016,7.462772846221924,1.3976447582244873,1.4925545454025269,243.7291259765625,243.81640625,241.2152862548828,241.3561248779297,0.0,0.0,3172.7065,1000.0,0.981074852255049,26.319308042526245,6.198883056640625e-06,26.3193142414093
646,3.031914234161377,-253.84280395507812,4.037914276123047,3.2847328186035156,0.035551559180021286,0.32825106382369995,254.713623046875,254.77822875976562,254.66871643066406,647000,6.436794281005859,6.5348711013793945,243.2583465576172,243.0839080810547,7.572147846221924,7.676999568939209,1.5144295692443848,1.5353999137878418,255.1833953857422,255.29263305664062,253.3368682861328,253.3697052001953,0.0,0.0,3172.7065,1000.0,0.981074852255049,22.22282361984253,5.9604644775390625e-06,22.222829580307007
647,3.132673501968384,-244.64361572265625,2.842620849609375,2.794419765472412,0.1490258425474167,0.32522016763687134,245.64364624023438,245.36648559570312,245.21853637695312,648000,6.306440353393555,6.309544086456299,234.26089477539062,233.9103546142578,7.06618595123291,7.314859390258789,1.41323721408844,1.4629719257354736,246.2030029296875,245.97354125976562,244.35655212402344,244.1387481689453,0.0,0.0,3172.7065,1000.0,0.981074852255049,22.020996809005737,1.5020370483398438e-05,22.02101182937622
648,2.859121322631836,-249.21319580078125,2.839547634124756,3.0892059803009033,-0.15741002559661865,0.32714757323265076,249.88568115234375,250.1417236328125,250.16390991210938,649000,6.342133045196533,6.3578972816467285,238.4231414794922,238.63330078125,7.2256269454956055,7.373824119567871,1.4451253414154053,1.4747648239135742,250.41064453125,250.66357421875,248.3644561767578,248.57762145996094,0.0,0.0,3172.7065,1000.0,0.981074852255049,23.761473894119263,1.0013580322265625e-05,23.761483907699585
